task_id	name	status	exit	realtime	peak_vmem
80	generate_data_benchmark (grid row: 79)	COMPLETED	0	2.2s	582.6 MB
81	generate_data_benchmark (grid row: 80)	COMPLETED	0	2.1s	375.8 MB
82	generate_data_benchmark (grid row: 81)	COMPLETED	0	2.3s	582.6 MB
83	generate_data_benchmark (grid row: 82)	COMPLETED	0	2.2s	375.8 MB
85	generate_data_benchmark (grid row: 84)	COMPLETED	0	2.2s	582.5 MB
84	generate_data_benchmark (grid row: 83)	COMPLETED	0	2.3s	375.8 MB
86	generate_data_benchmark (grid row: 85)	COMPLETED	0	2.3s	582.6 MB
87	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 4)	COMPLETED	0	4.9s	621.9 MB
88	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 4)	COMPLETED	0	5.1s	625.2 MB
89	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 10)	COMPLETED	0	7.5s	624.5 MB
90	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 10)	COMPLETED	0	8.2s	635.1 MB
93	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 15)	COMPLETED	0	20.4s	650.5 MB
94	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 15)	COMPLETED	0	19.8s	648.2 MB
96	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 21)	COMPLETED	0	15.6s	752.5 MB
95	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 21)	COMPLETED	0	15.9s	753 MB
98	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 26)	COMPLETED	0	3.9s	620.5 MB
100	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 23)	COMPLETED	0	15.4s	752.3 MB
99	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 23)	COMPLETED	0	16s	779 MB
126	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 44)	COMPLETED	0	7.3s	707.5 MB
125	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 44)	COMPLETED	0	7s	680.1 MB
127	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 7)	COMPLETED	0	8.6s	624.4 MB
107	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 3)	COMPLETED	0	5.1s	621.7 MB
108	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 3)	COMPLETED	0	5.1s	624.6 MB
110	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 2)	COMPLETED	0	5.1s	619.8 MB
131	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 9)	COMPLETED	0	8.2s	625.4 MB
104	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 32)	COMPLETED	0	9.4s	624.3 MB
103	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 32)	COMPLETED	0	9.6s	622.8 MB
105	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 1)	COMPLETED	0	4.9s	621.7 MB
106	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 1)	COMPLETED	0	5.1s	626.2 MB
116	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 38)	COMPLETED	0	5.8s	646.4 MB
118	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 39)	COMPLETED	0	5.7s	653.7 MB
109	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 2)	COMPLETED	0	5.1s	620.3 MB
113	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 6)	COMPLETED	0	8.7s	624.8 MB
114	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 6)	COMPLETED	0	8.8s	625.5 MB
115	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 38)	COMPLETED	0	6s	653.9 MB
124	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 14)	COMPLETED	0	22.8s	653.1 MB
117	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 39)	COMPLETED	0	5.8s	641.3 MB
120	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 40)	COMPLETED	0	5.6s	653.9 MB
119	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 40)	COMPLETED	0	5.7s	652.4 MB
121	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 12)	COMPLETED	0	28.2s	653.2 MB
122	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 12)	COMPLETED	0	28.2s	656.4 MB
123	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 14)	COMPLETED	0	22.4s	651.6 MB
145	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 22)	COMPLETED	0	15.4s	778.1 MB
146	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 22)	COMPLETED	0	15.5s	778.9 MB
128	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 7)	COMPLETED	0	8.5s	626.4 MB
130	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 8)	COMPLETED	0	8.4s	625.1 MB
129	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 8)	COMPLETED	0	8.4s	624.3 MB
132	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 9)	COMPLETED	0	8.3s	624.9 MB
134	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 11)	COMPLETED	0	27.9s	656.7 MB
136	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 16)	COMPLETED	0	15.8s	681.3 MB
135	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 16)	COMPLETED	0	15.8s	681.8 MB
137	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 17)	COMPLETED	0	15.6s	679.8 MB
138	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 17)	COMPLETED	0	15.6s	683.2 MB
140	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 18)	COMPLETED	0	15.5s	683.4 MB
139	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 18)	COMPLETED	0	15.6s	679.4 MB
141	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 19)	COMPLETED	0	15.4s	681.5 MB
142	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 19)	COMPLETED	0	15.6s	699.8 MB
168	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 37)	COMPLETED	0	6s	646.2 MB
167	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 37)	COMPLETED	0	6s	654.3 MB
91	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 13)	COMPLETED	0	26s	652 MB
92	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 13)	COMPLETED	0	25.5s	653.3 MB
143	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 20)	COMPLETED	0	15.1s	679 MB
144	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 20)	COMPLETED	0	15s	697 MB
147	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 29)	COMPLETED	0	3.5s	617.1 MB
148	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 29)	COMPLETED	0	3.5s	617.9 MB
177	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 41)	COMPLETED	0	7s	682.9 MB
155	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 28)	COMPLETED	0	3.6s	620.2 MB
156	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 28)	COMPLETED	0	3.8s	620.9 MB
158	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 27)	COMPLETED	0	3.6s	617.9 MB
185	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 46)	COMPLETED	0	8.8s	623.9 MB
186	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 46)	COMPLETED	0	8.8s	625.7 MB
133	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 11)	COMPLETED	0	28.6s	653.6 MB
149	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 30)	COMPLETED	0	3.6s	617.1 MB
150	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 30)	COMPLETED	0	3.8s	618 MB
151	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 24)	COMPLETED	0	15.3s	780.6 MB
152	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 24)	COMPLETED	0	15.2s	783.4 MB
154	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 25)	COMPLETED	0	15.8s	759.9 MB
153	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 25)	COMPLETED	0	15.2s	772.2 MB
164	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 35)	COMPLETED	0	7.8s	622 MB
165	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 36)	COMPLETED	0	6.1s	653.3 MB
166	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 36)	COMPLETED	0	6.1s	644.2 MB
157	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 27)	COMPLETED	0	3.6s	617.2 MB
160	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 33)	COMPLETED	0	8.7s	622.1 MB
159	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 33)	COMPLETED	0	9s	623 MB
162	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 34)	COMPLETED	0	8.2s	624.4 MB
161	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 34)	COMPLETED	0	8.2s	621.9 MB
163	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 35)	COMPLETED	0	7.2s	622.2 MB
169	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 77)	COMPLETED	0	9.6s	623.6 MB
170	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 77)	COMPLETED	0	9.9s	625.2 MB
171	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 78)	COMPLETED	0	9.3s	625 MB
172	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 78)	COMPLETED	0	9.3s	624.9 MB
173	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 48)	COMPLETED	0	8.8s	624 MB
182	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 43)	COMPLETED	0	7.1s	703.2 MB
181	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 43)	COMPLETED	0	6.8s	702.7 MB
205	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 58)	COMPLETED	0	8.5s	626.2 MB
209	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 60)	COMPLETED	0	8.2s	624.2 MB
174	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 48)	COMPLETED	0	8.3s	625.2 MB
175	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 47)	COMPLETED	0	8.7s	624 MB
176	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 47)	COMPLETED	0	8.8s	624.8 MB
178	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 41)	COMPLETED	0	7.1s	703.1 MB
180	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 42)	COMPLETED	0	7.1s	686.2 MB
179	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 42)	COMPLETED	0	7s	682.6 MB
190	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 57)	COMPLETED	0	8.7s	627.2 MB
189	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 57)	COMPLETED	0	8.7s	625.1 MB
192	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 56)	COMPLETED	0	9.2s	626 MB
183	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 45)	COMPLETED	0	7s	681.3 MB
184	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 45)	COMPLETED	0	6.9s	686.3 MB
187	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 55)	COMPLETED	0	7.8s	623.4 MB
188	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 55)	COMPLETED	0	7.5s	625.3 MB
196	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 50)	COMPLETED	0	7.5s	624.5 MB
198	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 51)	COMPLETED	0	8.7s	625.9 MB
197	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 51)	COMPLETED	0	8.4s	624.4 MB
224	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 73)	COMPLETED	0	8.2s	625.4 MB
225	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 74)	COMPLETED	0	8s	624.5 MB
191	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 56)	COMPLETED	0	8.7s	624.8 MB
194	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 49)	COMPLETED	0	8.3s	635.1 MB
193	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 49)	COMPLETED	0	8.3s	625.3 MB
195	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 50)	COMPLETED	0	7.7s	624.6 MB
206	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 58)	COMPLETED	0	8.5s	625.5 MB
208	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 59)	COMPLETED	0	8.5s	625.1 MB
221	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 72)	COMPLETED	0	8.5s	624.5 MB
227	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 67)	COMPLETED	0	8.2s	625.2 MB
228	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 67)	COMPLETED	0	8.3s	625.8 MB
229	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 66)	COMPLETED	0	8.2s	624.8 MB
230	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 66)	COMPLETED	0	8.3s	625.4 MB
232	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 68)	COMPLETED	0	8.2s	625.5 MB
200	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 52)	COMPLETED	0	8.8s	625.6 MB
199	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 52)	COMPLETED	0	8.6s	624.4 MB
202	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 54)	COMPLETED	0	8s	623.4 MB
201	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 54)	COMPLETED	0	8.1s	625.3 MB
203	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 53)	COMPLETED	0	8.6s	625.7 MB
204	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 53)	COMPLETED	0	8.3s	626.7 MB
214	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 62)	COMPLETED	0	8.7s	625.1 MB
215	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 63)	COMPLETED	0	8.4s	625.1 MB
238	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 71)	COMPLETED	0	8.6s	627.4 MB
237	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 71)	COMPLETED	0	8.5s	625.2 MB
244	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 79)	COMPLETED	0	8.7s	627.1 MB
207	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 59)	COMPLETED	0	8.5s	625.6 MB
210	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 60)	COMPLETED	0	7.8s	624.6 MB
212	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 61)	COMPLETED	0	8.9s	624.7 MB
211	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 61)	COMPLETED	0	8.7s	624.2 MB
213	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 62)	COMPLETED	0	8.7s	623.9 MB
223	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 73)	COMPLETED	0	8.1s	624.9 MB
226	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 74)	COMPLETED	0	7.7s	624.4 MB
216	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 63)	COMPLETED	0	8.5s	625.1 MB
218	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 64)	COMPLETED	0	8.6s	625.4 MB
217	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 64)	COMPLETED	0	8.4s	625.3 MB
219	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 65)	COMPLETED	0	8.2s	625.2 MB
220	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 65)	COMPLETED	0	8.1s	625.4 MB
222	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 72)	COMPLETED	0	8.1s	625.5 MB
247	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 81)	COMPLETED	0	11.7s	624.1 MB
231	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 68)	COMPLETED	0	8.2s	624.8 MB
233	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 70)	COMPLETED	0	7.5s	623.7 MB
234	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 70)	COMPLETED	0	7.5s	624.9 MB
236	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 69)	COMPLETED	0	7.9s	624.8 MB
235	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 69)	COMPLETED	0	7.5s	625.2 MB
245	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 80)	COMPLETED	0	8.1s	625.2 MB
246	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 80)	COMPLETED	0	8.1s	626.1 MB
240	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 75)	COMPLETED	0	7.5s	625.4 MB
239	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 75)	COMPLETED	0	7.4s	624.1 MB
241	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 76)	COMPLETED	0	9.4s	623.9 MB
242	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 76)	COMPLETED	0	9.8s	632 MB
243	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 79)	COMPLETED	0	8.6s	625.3 MB
254	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 83)	COMPLETED	0	11.1s	624.8 MB
253	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 83)	COMPLETED	0	10.9s	624.5 MB
255	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 85)	COMPLETED	0	9.1s	626.1 MB
248	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_2; grid row: 81)	COMPLETED	0	11.4s	625.4 MB
249	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_1; grid row: 82)	COMPLETED	0	11.6s	624.3 MB
